vin,back_legroom,body_type,city,city_fuel_economy,daysonmarket,dealer_zip,engine_displacement,engine_type,exterior_color,franchise_dealer,front_legroom,fuel_tank_volume,fuel_type,height,highway_fuel_economy,horsepower,interior_color,is_new,latitude,length,listed_date,listing_color,longitude,make_name,maximum_seating,mileage,model_name,power,savings_amount,seller_rating,torque,transmission,transmission_display,wheel_system,wheelbase,width,year,price
WDDUG7JB1GA231988,43 in,Sedan,Linden,15,35,7036,5500,V8,Black,FALSE,41.4 in,21.1 gal,Gasoline,58.7 in,23,577,Black,FALSE,40.6311,206.5 in,05-08-20,BLACK,-74.2404,Mercedes-Benz,5 seats,10955,S-Class,"577 hp @ 5,500 RPM",0,4.131578947,"664 lb-ft @ 2,250 RPM",A,Automatic,AWD,124.6 in,83.9 in,2016,68800
KNDCE3LC8H5069717,37.4 in,SUV / Crossover,Bohemia,46,49,11716,1600,I4 Hybrid,Metal Stream,TRUE,41.7 in,11.9 gal,Hybrid,60.8 in,40,139,light gray black,FALSE,40.7589,171.5 in,22-07-20,UNKNOWN,-73.1055,Kia,5 seats,42498,Niro,,352,3.647058824,,Dual Clutch,6-Speed Dual Clutch,FWD,106.3 in,71.1 in,2017,19805
1G1PB5SH2F7191938,35.3 in,Sedan,East Hartford,25,25,6108,1800,I4,Silver Ice Metallic,TRUE,42.2 in,15.6 gal,Gasoline,58.1 in,36,138,Jet Black/Medium Titanium,FALSE,41.7696,181 in,15-08-20,SILVER,-72.6545,Chevrolet,5 seats,69132,Cruze,"138 hp @ 6,300 RPM",233,4.377777778,"125 lb-ft @ 3,800 RPM",M,Manual,FWD,105.7 in,70.7 in,2015,9433
3C4NJDCB9JT372528,38.3 in,SUV / Crossover,Detroit,22,0,48219,2400,I4,White,FALSE,41.8 in,13.5 gal,Gasoline,64.8 in,30,180,Black,FALSE,42.4257,173 in,09-09-20,WHITE,-83.2802,Jeep,5 seats,20638,Compass,"180 hp @ 6,400 RPM",1465,4.125,"175 lb-ft @ 3,900 RPM",A,9-Speed Automatic,4WD,103.8 in,80 in,2018,23995
YV4A22PK6L1615021,,SUV / Crossover,Huntington,,54,11743,,I4,OSMIUM_GREY_M,TRUE,,,Gasoline,,,,CHARCOAL LEATHE,TRUE,40.8286,,17-07-20,UNKNOWN,-73.4281,Volvo,,3,XC90,,0,4.153846154,,A,Automatic,,,,2020,60015
SADFP2FX2L1Z84308,35.1 in,SUV / Crossover,San Juan,,278,922,2000,I4,Azul,TRUE,40.6 in,18.1 gal,Gasoline,64.9 in,,246,None,FALSE,18.4439,173 in,06-12-19,BLUE,-66.0785,Jaguar,5 seats,,E-PACE,"246 hp @ 5,500 RPM",0,3,"269 lb-ft @ 1,350 RPM",A,9-Speed Automatic Overdrive,AWD,105.6 in,82.2 in,2020,60743
1FT8W3BT8KEC73025,43.6 in,Pickup Truck,Bay Shore,,33,11706,6700,V8 Biodiesel,Agate Black Metallic,TRUE,43.9 in,34 gal,Biodiesel,81.3 in,,450,Black,FALSE,40.7333,250 in,07-08-20,BLACK,-73.2587,Ford,5 seats,20553,F-350 Super Duty,"450 hp @ 2,800 RPM",6712,3.447761194,"935 lb-ft @ 1,800 RPM",A,6-Speed Automatic,4WD,159.8 in,105.9 in,2019,71969
1C4RJFBG9HC865447,38.6 in,SUV / Crossover,Bronx,18,7,10466,3000,V6,Diamond Black Crystal Pearlcoat,TRUE,40.3 in,24.6 gal,Gasoline,69.3 in,25,241,Black,FALSE,40.8847,189.8 in,02-09-20,BLACK,-73.8317,Jeep,5 seats,27222,Grand Cherokee,"360 hp @ 5,150 RPM",1938,2.8,"390 lb-ft @ 4,250 RPM",A,8-Speed Automatic,4WD,114.8 in,84.8 in,2017,27000
WBAJA7C3XHWA70405,36.5 in,Sedan,Great Neck,23,104,11021,2000,I4,White,FALSE,41.4 in,18 gal,Gasoline,58.2 in,33,248,Black,FALSE,40.7774,194.6 in,28-05-20,WHITE,-73.7268,BMW,5 seats,67753,5 Series,"248 hp @ 5,200 RPM",3259,3.346153846,"258 lb-ft @ 1,500 RPM",A,8-Speed Automatic,AWD,117.1 in,83.7 in,2017,23995
SALYK2EX3LA275917,37.1 in,SUV / Crossover,San Juan,,70,922,2000,I4,Indus Silver,TRUE,40.2 in,16.6 gal,Gasoline,66.3 in,,247,Silver (Ebony / Ebony),TRUE,18.4439,188.9 in,01-07-20,SILVER,-66.0785,Land Rover,5 seats,10,Range Rover Velar,"247 hp @ 5,500 RPM",0,3,"269 lb-ft @ 1,200 RPM",A,8-Speed Automatic Overdrive,AWD,113.1 in,84.4 in,2020,69040
TRUGF38J491013617,--,Convertible,Springfield,21,48,1109,2000,I4,Gray,FALSE,41.1 in,14.5 gal,Gasoline,53.5 in,29,200,Crimson red,FALSE,42.1259,164.5 in,23-07-20,GRAY,-72.5337,Audi,2 seats,132983,TT,"200 hp @ 5,100 RPM",282,4.115384615,"207 lb-ft @ 1,800 RPM",A,Automatic,AWD,97.2 in,76.8 in,2009,10900
JN8AS5MV5DW123429,35.3 in,SUV / Crossover,Little Ferry,22,28,7643,2500,I4,Charcoal,FALSE,42.5 in,15.9 gal,Gasoline,65.3 in,27,170,Gray,FALSE,40.8558,183.3 in,12-08-20,BLACK,-74.0493,Nissan,5 seats,81581,Rogue,"170 hp @ 6,000 RPM",1223,3.577777778,"175 lb-ft @ 4,400 RPM",CVT,Continuously Variable Transmission,AWD,105.9 in,70.9 in,2013,7999
1C4HJXDG5MW526076,38.3 in,SUV / Crossover,East Hartford,,4,6108,3000,V6,Firecracker Red Clearcoat,TRUE,41.2 in,21.5 gal,Gasoline,73.6 in,,260,Black,TRUE,41.7696,188.4 in,05-09-20,RED,-72.6545,Jeep,5 seats,0,Wrangler Unlimited,"260 hp @ 3,600 RPM",0,4.377777778,"442 lb-ft @ 1,400 RPM",A,Automatic,4WD,118.4 in,73.8 in,2021,40693
3C4NJDBB5MT515741,38.3 in,SUV / Crossover,East Hartford,22,7,6108,2400,I4,White Clearcoat,TRUE,41.8 in,13.5 gal,Gasoline,64.6 in,30,180,Black,TRUE,41.7696,173 in,02-09-20,WHITE,-72.6545,Jeep,5 seats,0,Compass,"180 hp @ 6,400 RPM",0,4.377777778,"175 lb-ft @ 3,900 RPM",A,Automatic,4WD,103.8 in,80 in,2021,29151
JM3KFBCM0L0838252,39.6 in,SUV / Crossover,Lodi,24,13,7644,2500,I4,Eternal Blue Mica,TRUE,41 in,15.3 gal,Gasoline,66.1 in,30,187,Black,TRUE,40.8775,179.1 in,27-08-20,BLUE,-74.0758,Mazda,5 seats,0,CX-5,"187 hp @ 6,000 RPM",0,3.8,"186 lb-ft @ 4,000 RPM",A,Automatic,AWD,106.2 in,83.3 in,2020,30770
ZACCJBDT1GPE27671,35.1 in,SUV / Crossover,Croton-On-Hudson,21,48,10520,2400,I4,Jetset Blue,TRUE,41.2 in,12.7 gal,Gasoline,66.5 in,29,180,Black,FALSE,41.2023,166.6 in,23-07-20,BLUE,-73.8855,Jeep,5 seats,43492,Renegade,"180 hp @ 6,400 RPM",2255,4.636363636,"175 lb-ft @ 3,900 RPM",A,Automatic,4WD,101.2 in,79.6 in,2016,19995
SALCP2FX9LH857747,38.1 in,SUV / Crossover,San Juan,,187,922,2000,I4,Firenze Red,TRUE,39.1 in,17.7 gal,Gasoline,68 in,,246,Black (Ebony),TRUE,18.4439,181 in,06-03-20,RED,-66.0785,Land Rover,7 seats,6,Discovery Sport,"246 hp @ 5,500 RPM",0,3,"269 lb-ft @ 1,400 RPM",A,9-Speed Automatic Overdrive,AWD,107.9 in,85.6 in,2020,52275
5LM5J9XC6LGL36358,40.1 in,SUV / Crossover,Wayne,,4,7470,3000,V6,Pristine W,TRUE,43 in,21 gal,Gasoline,69.8 in,,400,None,TRUE,40.9086,200 in,05-09-20,UNKNOWN,-74.2609,Lincoln,7 seats,15,Aviator,,0,4.75,,A,Automatic,AWD,119 in,89.9 in,2020,79646
WAUAUHFF0H1042660,35.1 in,Sedan,East Meadow,,186,11554,2000,I4,Black,TRUE,41.2 in,13.2 gal,Gasoline,55.7 in,,186,Black,FALSE,40.7604,175.4 in,07-03-20,BLACK,-73.5319,Audi,5 seats,23905,A3,,653,3.555555556,,A,6-Speed Automatic,FWD,103.8 in,77.2 in,2017,20582
SALCP2FX2LH870341,38.1 in,SUV / Crossover,San Juan,,25,922,2000,I4,Namib Orange Premium,TRUE,39.1 in,17.7 gal,Gasoline,68 in,,246,Black (Ebony),TRUE,18.4439,181 in,15-08-20,ORANGE,-66.0785,Land Rover,7 seats,7,Discovery Sport,"246 hp @ 5,500 RPM",0,3,"269 lb-ft @ 1,400 RPM",A,9-Speed Automatic Overdrive,AWD,107.9 in,85.6 in,2020,54515
1C4RJFCG4HC803307,38.6 in,SUV / Crossover,Linden,18,53,7036,3000,V6,Diamond Black Crystal Pearlcoat,FALSE,40.3 in,24.6 gal,Gasoline,69.3 in,25,241,Light Frost/Brown,FALSE,40.6311,189.8 in,18-07-20,BLACK,-74.2404,Jeep,5 seats,46077,Grand Cherokee,"360 hp @ 5,150 RPM",1357,4.131578947,"390 lb-ft @ 4,250 RPM",A,Automatic,4WD,114.8 in,84.8 in,2017,29400
1FM5K8F82HGC46428,39.5 in,SUV / Crossover,New Hudson,16,56,48165,3500,V6,Gray,TRUE,42.9 in,18.6 gal,Gasoline,71 in,23,290,Brown (Tan Leather),FALSE,42.522,198.3 in,15-07-20,GRAY,-83.6138,Ford,7 seats,37441,Explorer,"290 hp @ 6,500 RPM",1467,4.769230769,"255 lb-ft @ 4,000 RPM",A,6-Speed Automatic,AWD,112.8 in,90.2 in,2017,29988
KNAFK5A87H5679508,35.9 in,Hatchback,Little Ferry,25,46,7643,2000,I4,Clear White,FALSE,42.2 in,13.2 gal,Gasoline,57.1 in,34,173,Black,FALSE,40.8536,171.3 in,25-07-20,WHITE,-74.0371,Kia,5 seats,45203,Forte5,"173 hp @ 6,500 RPM",2960,3.11627907,"154 lb-ft @ 4,700 RPM",A,Automatic,FWD,106.3 in,70.1 in,2017,8995
2FMTK4G88FBB75562,40.6 in,SUV / Crossover,Patchogue,17,395,11772,3500,V6,BLUE,FALSE,42.6 in,19.2 gal,Gasoline,68.6 in,25,280,Gray,FALSE,40.7827,188.1 in,11-08-19,BLUE,-73.0085,Ford,5 seats,24430,Edge,,0,4.166666667,,A,Automatic,AWD,112.2 in,85.8 in,2015,16495
1GYKPGRS0LZ217785,39.1 in,SUV / Crossover,Bay Shore,17,40,11706,3600,V6,Radiant Silver Metallic,TRUE,41.2 in,22 gal,Gasoline,69.9 in,24,310,Black,TRUE,40.7333,198.5 in,31-07-20,SILVER,-73.2587,Cadillac,7 seats,,XT6,"310 hp @ 6,700 RPM",0,3.447761194,"271 lb-ft @ 4,900 RPM",A,9-Speed Automatic,4WD,112.7 in,77.3 in,2020,55160
1LNLM82W2PY612046,42.8 in,Sedan,Redford,16,49,48240,4600,V8,SILVER,FALSE,42.6 in,20 gal,Gasoline,56.9 in,24,190,None,FALSE,42.4277,218.9 in,22-07-20,SILVER,-83.3134,Lincoln,6 seats,137305,Town Car,"190 hp @ 4,200 RPM",0,4.166666667,"260 lb-ft @ 3,200 RPM",A,Automatic,RWD,117.4 in,76.9 in,1993,2500
KM8J2CA47LU274984,38.2 in,SUV / Crossover,Stamford,22,93,6902,2000,I4,PURE WHITE,TRUE,41.5 in,16.4 gal,Gasoline,64.8 in,25,161,Gray,TRUE,41.0473,176.4 in,08-06-20,WHITE,-73.5286,Hyundai,5 seats,9,Tucson,"161 hp @ 6,200 RPM",0,4.258064516,"150 lb-ft @ 4,700 RPM",A,Automatic,AWD,105.1 in,72.8 in,2020,26710
JF2SH6CC9AH781874,38 in,SUV / Crossover,Little Ferry,20,46,7643,2500,H4,Black,FALSE,43.1 in,16.9 gal,Gasoline,66.9 in,26,170,Cream,FALSE,40.8558,179.5 in,25-07-20,BLACK,-74.0493,Subaru,5 seats,115536,Forester,"170 hp @ 6,000 RPM",1531,3.577777778,"170 lb-ft @ 4,400 RPM",A,4-Speed Automatic,AWD,103 in,79 in,2010,6999
5LMCJ1D98LUL23761,38.6 in,SUV / Crossover,Wayne,21,27,7470,2000,I4,Red,TRUE,43.2 in,16.2 gal,Gasoline,64.1 in,29,250,Red (Sandstone),TRUE,40.9086,180.6 in,13-08-20,RED,-74.2609,Lincoln,5 seats,9,Corsair,"250 hp @ 5,500 RPM",0,4.75,"275 lb-ft @ 3,000 RPM",A,8-Speed Automatic,AWD,106.7 in,83 in,2020,42869
KMHG34JA1HU028586,37.8 in,Sedan,Stamford,17,77,6902,3300,V6,Caspian Black,TRUE,46.3 in,21.9 gal,Gasoline,58.9 in,24,365,Black,FALSE,41.0473,204.9 in,24-06-20,BLACK,-73.5286,Genesis,5 seats,22353,G90,"365 hp @ 6,000 RPM",1799,4.258064516,"376 lb-ft @ 1,300 RPM",A,Automatic,AWD,124.4 in,75.4 in,2017,34991
WAUA7GFF0G1068367,35.1 in,Sedan,East Hartford,23,12,6108,1800,I4,Ibis White,TRUE,41.2 in,13.2 gal,Gasoline,55.7 in,33,170,Black,FALSE,41.7696,175.4 in,28-08-20,WHITE,-72.6545,Audi,5 seats,30378,A3,"170 hp @ 4,500 RPM",1487,4.377777778,"200 lb-ft @ 1,600 RPM",A,Automatic,FWD,103.8 in,77.2 in,2016,18993
KM8J3CA44HU428135,38.2 in,SUV / Crossover,Stamford,21,13,6902,2000,I4,DAZZLING WHITE,TRUE,41.5 in,16.4 gal,Gasoline,64.8 in,26,164,Brown (BEIGE),FALSE,41.0473,176.2 in,27-08-20,WHITE,-73.5286,Hyundai,5 seats,33057,Tucson,"164 hp @ 6,200 RPM",150,4.258064516,"151 lb-ft @ 4,000 RPM",A,Automatic,AWD,105.1 in,72.8 in,2017,17891
1C6SRFHT2LN401371,45.2 in,Pickup Truck,East Hartford,15,40,6108,5700,V8,Granite Crystal Metallic Clearcoat,TRUE,40.9 in,26 gal,Gasoline,77.6 in,21,395,Black,TRUE,41.7696,232.9 in,31-07-20,GRAY,-72.6545,RAM,5 seats,1,1500,"395 hp @ 5,600 RPM",0,4.377777778,"410 lb-ft @ 3,950 RPM",A,Automatic,4WD,144.6 in,82.1 in,2020,60212
3VWH17AU1HM540330,35.6 in,Wagon,Linden,22,46,7036,1800,I4,Pure White,FALSE,41.2 in,14.5 gal,Gasoline,59.7 in,30,170,Titan Black,FALSE,40.6311,180.2 in,25-07-20,WHITE,-74.2404,Volkswagen,5 seats,17371,Golf Alltrack,"170 hp @ 4,500 RPM",0,4.131578947,"199 lb-ft @ 1,600 RPM",A,Automatic,AWD,103.5 in,70.8 in,2017,21900
1FTFW1ET5CFC83627,42.1 in,Pickup Truck,Howell,15,4,48843,3500,V6,Oxford White,FALSE,41.1 in,36 gal,Gasoline,76.4 in,21,365,Black,FALSE,42.6054,231.7 in,05-09-20,WHITE,-83.9244,Ford,5 seats,60074,F-150,"365 hp @ 5,000 RPM",314,5,"420 lb-ft @ 2,500 RPM",A,Automatic,4WD,144.4 in,97 in,2012,23900
KNALC4J17H5070593,37.2 in,Sedan,Bohemia,20,20,11716,3300,V6,Gravity Blue,TRUE,45.5 in,18.5 gal,Gasoline,57.9 in,28,290,Brown,FALSE,40.7589,195.7 in,20-08-20,BLUE,-73.1055,Kia,5 seats,53920,Cadenza,"290 hp @ 6,400 RPM",51,3.647058824,"253 lb-ft @ 5,200 RPM",A,8-Speed Automatic,FWD,112.4 in,73.6 in,2017,23272
KM8K5CA58LU524270,34.6 in,SUV / Crossover,Stamford,26,183,6902,1600,I4,SURF BLUE,TRUE,41.5 in,13.2 gal,Gasoline,61.6 in,29,175,Black,TRUE,41.0473,164 in,10-03-20,BLUE,-73.5286,Hyundai,5 seats,11,Kona,"175 hp @ 5,500 RPM",0,4.258064516,"195 lb-ft @ 1,500 RPM",A,Automatic,AWD,102.4 in,70.9 in,2020,30470
3GNAXKEV1LS674663,39.9 in,SUV / Crossover,Bay Shore,,80,11706,1500,I4,Summit White,TRUE,40.9 in,14.9 gal,Gasoline,65.4 in,,170,Jet Black,TRUE,40.7333,183.1 in,21-06-20,WHITE,-73.2587,Chevrolet,5 seats,,Equinox,"170 hp @ 5,600 RPM",0,3.447761194,"203 lb-ft @ 2,000 RPM",A,6-Speed Automatic Overdrive,FWD,107.3 in,72.6 in,2020,25894
1GNSKHKC4LR154114,39.7 in,SUV / Crossover,Bay Shore,,5,11706,5300,V8,Black,TRUE,45.3 in,31 gal,Gasoline,74.4 in,,355,Jet Black,FALSE,40.7333,224.4 in,04-09-20,BLACK,-73.2587,Chevrolet,8 seats,28751,Suburban,"355 hp @ 5,600 RPM",988,3.447761194,"383 lb-ft @ 4,100 RPM",A,6-Speed Automatic Overdrive,4WD,130 in,80.5 in,2020,49759
2HKYF18196H527048,37.4 in,SUV / Crossover,Little Ferry,15,3,7643,3500,V6,Black,FALSE,41.4 in,20 gal,Gasoline,70.4 in,20,244,Brown (Beige),FALSE,40.8558,188 in,06-09-20,BLACK,-74.0493,Honda,8 seats,220355,Pilot,"244 hp @ 5,750 RPM",1744,3.577777778,"240 lb-ft @ 4,500 RPM",A,5-Speed Automatic,4WD,106.3 in,77.5 in,2006,2750
SALYM2EV0LA284616,37.1 in,SUV / Crossover,San Juan,,13,922,3000,V6,Santorini Black,TRUE,40.2 in,16.6 gal,Gasoline,66 in,,380,Brown (Vintage Tan / Ebony / Ebony Windsor),TRUE,18.4439,188.9 in,27-08-20,BLACK,-66.0785,Land Rover,5 seats,5,Range Rover Velar,"380 hp @ 6,500 RPM",0,3,"332 lb-ft @ 3,500 RPM",A,8-Speed Automatic Overdrive,AWD,113.1 in,84.4 in,2020,81295
KMHC75LJ2LU060736,,Hatchback,Stamford,127,183,6902,,,BLACK NOIR PEARL,TRUE,,,Electric,,121,,Gray,TRUE,41.0473,,10-03-20,BLACK,-73.5286,Hyundai,,26,Ioniq Electric,,0,4.258064516,,A,Automatic,FWD,,,2020,34000
KNDMA5C19K6515496,41.1 in,Minivan,Bohemia,18,126,11716,3300,V6,Silky Silver,TRUE,40.9 in,21.1 gal,Gasoline,68.5 in,24,276,Gray,FALSE,40.7589,201.4 in,06-05-20,SILVER,-73.1055,Kia,7 seats,16945,Sedona,"276 hp @ 6,000 RPM",1520,3.647058824,"248 lb-ft @ 5,200 RPM",A,8-Speed Automatic,FWD,120.5 in,89.3 in,2019,20572
1C4RJFAG9GC344003,38.6 in,SUV / Crossover,Bronx,,21,10466,5700,,Brilliant Black Crystal Pearlcoat,TRUE,40.3 in,24.6 gal,,69.3 in,,360,Black,FALSE,40.8847,189.8 in,19-08-20,BLACK,-73.8317,Jeep,5 seats,37050,Grand Cherokee,"360 hp @ 5,150 RPM",2692,2.8,"390 lb-ft @ 4,250 RPM",A,8-Speed Automatic,4WD,114.8 in,84.8 in,2016,22300
JM3KFBDM4L0854887,39.6 in,SUV / Crossover,Lodi,24,4,7644,2500,I4,Deep Crystal Blue Mica,TRUE,41 in,15.3 gal,Gasoline,66.1 in,30,187,Black,TRUE,40.8775,179.1 in,05-09-20,BLUE,-74.0758,Mazda,5 seats,0,CX-5,"187 hp @ 6,000 RPM",0,3.8,"186 lb-ft @ 4,000 RPM",A,Automatic,AWD,106.2 in,83.3 in,2020,34500
1C4RDJDG5HC860334,38.6 in,SUV / Crossover,Little Ferry,18,41,7643,3600,V6,Vice White,FALSE,40.3 in,24.6 gal,Gasoline,70.9 in,25,295,Black,FALSE,40.8536,201.2 in,30-07-20,WHITE,-74.0371,Dodge,7 seats,29892,Durango,"295 hp @ 6,400 RPM",4343,3.11627907,"260 lb-ft @ 4,800 RPM",A,Automatic,AWD,119.8 in,85.5 in,2017,34500
JN1EV7EK3HM361367,32.4 in,Coupe,Linden,19,24,7036,3000,V6,Liquid Platinum,FALSE,43.1 in,20 gal,Gasoline,54.5 in,28,300,Graphite,FALSE,40.6311,184.4 in,16-08-20,GRAY,-74.2404,INFINITI,4 seats,40110,Q60,"300 hp @ 6,400 RPM",1396,4.131578947,"295 lb-ft @ 1,600 RPM",A,Automatic,RWD,112.2 in,80.8 in,2017,27800
KM8SMDHF3JU277079,40.4 in,SUV / Crossover,Lodi,18,10,7644,3300,V6,Monaco White,TRUE,41.3 in,18.8 gal,Gasoline,66.5 in,24,290,Gray,FALSE,40.8775,193.1 in,30-08-20,WHITE,-74.0758,Hyundai,7 seats,24294,Santa Fe,"290 hp @ 6,400 RPM",699,3.8,"252 lb-ft @ 5,200 RPM",A,Automatic,AWD,110.2 in,74.2 in,2018,23995
1GNKVGKD6HJ164773,36.8 in,SUV / Crossover,Detroit,15,64,48219,3600,V6,Gold,FALSE,41.3 in,22 gal,Gasoline,69.9 in,22,281,Black,FALSE,42.4257,203.7 in,07-07-20,GOLD,-83.2802,Chevrolet,8 seats,36178,Traverse,"281 hp @ 6,300 RPM",1086,4.125,"266 lb-ft @ 3,400 RPM",A,6-Speed Automatic,AWD,118.9 in,78.5 in,2017,22995
1C4PJMDS9HW503727,40.3 in,SUV / Crossover,Patchogue,18,199,11772,3200,V6,SILVER,FALSE,41.1 in,15.9 gal,Gasoline,65.7 in,26,271,None,FALSE,40.7827,182 in,23-02-20,SILVER,-73.0085,Jeep,5 seats,49771,Cherokee,"271 hp @ 6,500 RPM",3028,4.166666667,"239 lb-ft @ 4,400 RPM",A,Automatic,4WD,106.3 in,73.2 in,2017,18495
5XYPGDA3XHG327666,39.4 in,SUV / Crossover,East Meadow,21,5,11554,2400,I4,Titanium Silver,TRUE,44.1 in,18.8 gal,Gasoline,66.5 in,25,185,Black,FALSE,40.7604,187.4 in,04-09-20,SILVER,-73.5319,Kia,7 seats,11880,Sorento,"185 hp @ 6,000 RPM",978,3.555555556,"178 lb-ft @ 4,000 RPM",A,6-Speed Automatic,AWD,109.4 in,74.4 in,2017,19561
JF2SJAEC1EH542717,41.7 in,SUV / Crossover,Wallingford,24,14,6492,2500,H4,Ice Silver Metallic,FALSE,43 in,15.9 gal,Gasoline,68.2 in,32,170,None,FALSE,41.4772,180.9 in,26-08-20,SILVER,-72.8124,Subaru,5 seats,65921,Forester,"170 hp @ 5,800 RPM",568,4.545454545,"174 lb-ft @ 4,100 RPM",A,Automatic,AWD,103.9 in,70.7 in,2014,14995
SALCL2FX8LH862885,38.1 in,SUV / Crossover,San Juan,,137,922,2000,I4,Santorini Black,TRUE,39.1 in,17.7 gal,Gasoline,68 in,,246,Black (Light Oyster/Ebony),TRUE,18.4439,181 in,25-04-20,BLACK,-66.0785,Land Rover,7 seats,7,Discovery Sport,"246 hp @ 5,500 RPM",0,3,"269 lb-ft @ 1,400 RPM",A,9-Speed Automatic Overdrive,AWD,107.9 in,85.6 in,2020,56515
3GNCJPSB0LL210873,35.7 in,SUV / Crossover,Bay Shore,24,252,11706,1400,I4,Black,TRUE,40.8 in,14 gal,Gasoline,66.3 in,29,138,Jet Black,TRUE,40.7333,167.6 in,01-01-20,BLACK,-73.2587,Chevrolet,5 seats,,Trax,"138 hp @ 4,900 RPM",0,3.447761194,148 lb-ft @ 200 RPM,A,6-Speed Automatic,AWD,100.6 in,69.9 in,2020,22856
3FA6P0T97LR166848,38.3 in,Sedan,Holly,20,215,48442,2000,I4,Alto Blue Metallic Tinted Clearcoat,TRUE,44.3 in,18 gal,Gasoline,58.1 in,29,245,Black (Ebony),TRUE,42.7851,191.7 in,07-02-20,BLUE,-83.5479,Ford,5 seats,10,Fusion,,0,4.142857143,,A,Automatic,AWD,112.2 in,83.5 in,2020,21467
MAJ6S3JL5LC321698,36.7 in,SUV / Crossover,Detroit,23,308,48207,2000,I4,Shadow Black,TRUE,42.9 in,13.6 gal,Gasoline,65.1 in,29,166,Ebony Black,TRUE,42.3361,161.3 in,06-11-19,BLACK,-83.0289,Ford,5 seats,0,EcoSport,"166 hp @ 6,000 RPM",0,4.5,"149 lb-ft @ 4,450 RPM",A,6-Speed Automatic,AWD,99.2 in,81 in,2020,28130
4S4BSADC4H3230806,38.1 in,Wagon,Bay Shore,25,45,11706,2500,H4,Wh,TRUE,42.9 in,18.5 gal,Gasoline,66.1 in,32,175,Slate Black,FALSE,40.7333,189.6 in,26-07-20,UNKNOWN,-73.2587,Subaru,5 seats,34737,Outback,"175 hp @ 5,800 RPM",985,3.447761194,"174 lb-ft @ 4,000 RPM",CVT,Continuously Variable Transmission,AWD,108.1 in,81.3 in,2017,19847
1C4HJXDG7MW526077,38.3 in,SUV / Crossover,East Hartford,,4,6108,3000,V6,Hellayella Clearcoat,TRUE,41.2 in,21.5 gal,Gasoline,73.6 in,,260,Black,TRUE,41.7696,188.4 in,05-09-20,UNKNOWN,-72.6545,Jeep,5 seats,0,Wrangler Unlimited,"260 hp @ 3,600 RPM",0,4.377777778,"442 lb-ft @ 1,400 RPM",A,Automatic,4WD,118.4 in,73.8 in,2021,40693
5N1DL0MN7HC515470,41.7 in,SUV / Crossover,North Plainfield,20,53,7060,3500,V6,Majestic White,FALSE,42.3 in,19.5 gal,Gasoline,68.6 in,27,295,Brown (Wheat),FALSE,40.6229,200.1 in,18-07-20,WHITE,-74.4454,INFINITI,7 seats,48560,QX60,"295 hp @ 6,400 RPM",3374,4.418604651,"270 lb-ft @ 4,800 RPM",CVT,Continuously Variable Transmission,FWD,114.2 in,77.2 in,2017,24900
1B4HS28N6YF137698,,SUV / Crossover,Little Ferry,12,14,7643,4700,V8,Black,FALSE,,,Gasoline,,17,235,Gray,FALSE,40.8558,,26-08-20,BLACK,-74.0493,Dodge,,188787,Durango,"235 hp @ 4,800 RPM",0,3.577777778,"295 lb-ft @ 3,200 RPM",A,4-Speed Automatic,4WD,,,2000,2499
1C4SDJCT7HC907296,38.6 in,SUV / Crossover,Bronx,14,15,10466,5700,V8,DB Black Crystal Clearcoat,TRUE,40.3 in,24.6 gal,Gasoline,70.9 in,22,360,Black,FALSE,40.8847,201.2 in,25-08-20,BLACK,-73.8317,Dodge,7 seats,30346,Durango,"360 hp @ 5,150 RPM",3621,2.8,"390 lb-ft @ 4,250 RPM",A,8-Speed Automatic,AWD,119.8 in,85.5 in,2017,30700
5NMSG13D57H027617,36.8 in,SUV / Crossover,Teterboro,18,104,7608,2700,V6,Silver,FALSE,42.6 in,19.8 gal,Gasoline,67.9 in,24,185,Gray,FALSE,40.8528,184.1 in,28-05-20,SILVER,-74.0677,Hyundai,7 seats,148656,Santa Fe,"185 hp @ 6,000 RPM",163,4.343283582,"183 lb-ft @ 4,000 RPM",A,4-Speed Automatic,FWD,106.3 in,74.4 in,2007,4999
5LMJJ3LT6LEL16592,42.6 in,SUV / Crossover,Wayne,,14,7470,3500,V6,Pristine W,TRUE,43.9 in,27.8 gal,Gasoline,76.1 in,,450,None,TRUE,40.9086,221.9 in,26-08-20,UNKNOWN,-74.2609,Lincoln,8 seats,11,Navigator,"450 hp @ 5,500 RPM",0,4.75,"510 lb-ft @ 3,000 RPM",A,Automatic,4WD,131.6 in,93.8 in,2020,86749
KMHD84LF3HU063532,35.7 in,Sedan,Stamford,29,335,6902,2000,I4,BLACK NOIR PEARL,TRUE,42.2 in,14 gal,Gasoline,56.5 in,38,147,Gray,FALSE,41.0473,179.9 in,10-10-19,BLACK,-73.5286,Hyundai,5 seats,40361,Elantra,"147 hp @ 6,200 RPM",539,4.258064516,"132 lb-ft @ 4,500 RPM",A,Automatic,FWD,106.3 in,70.9 in,2017,11991
